split,rep,comparison,model_a,model_b,metric,value
test,1658,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.0053520311760967
test,1658,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.003963909390194531
test,1658,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0028498727735369878
test,1658,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.001264595043713651
test,1659,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.011792968735627185
test,1659,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.012587554562988434
test,1659,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.005250346444318321
test,1659,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0028795927132476695
test,1659,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.003654451324738628
test,1659,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0011152383749449268
test,1660,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.009110665013738473
test,1660,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.014058679706601462
test,1660,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.0042387075604702895
test,1660,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0035930951048988025
test,1660,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0006112469437653534
test,1660,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0010989647225934096
test,1661,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.010415889372920373
test,1661,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.0062759388602084965
test,1661,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.00455527226820282
test,1661,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0028356569668624987
test,1661,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.005162465836623165
test,1661,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.000940612641037869
test,1662,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.011342166468580217
test,1662,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.01264286436735107
test,1662,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.005222249742780627
test,1662,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.002358212368743562
test,1662,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.004956002832001594
test,1662,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0005974318265866974
test,1663,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.010098731032132102
test,1663,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.009945750452079571
test,1663,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.0045292649583312805
test,1663,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0023652945683830806
test,1663,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0035161744022502717
test,1663,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0005021751562128973
test,1664,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.011241231244531136
test,1664,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.010815728292732252
test,1664,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.005029185971403394
test,1664,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0025778923615611404
test,1664,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.002223794602243978
test,1664,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0006924379430383043
test,1665,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.010112219280246415
test,1665,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.011595971925541626
test,1665,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.004558474598254703
test,1665,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.002113302061971356
test,1665,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0020343810395687667
test,1665,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.00038130184684218027
test,1666,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.013956275592920009
test,1666,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.01583756345177656
test,1666,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.006522144352438003
test,1666,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0041295444130645675
test,1666,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,-0.00010152284263953426
test,1666,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0016558646536451171
test,1667,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.011780934036849655
test,1667,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.007916370648533455
test,1667,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.005241135073848852
test,1667,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.003092736704164767
test,1667,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.006698467471835889
test,1667,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.000894035773689239
test,1668,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.011307125468147272
test,1668,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.009162170416369686
test,1668,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.005144785477496444
test,1668,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.001846829400197314
test,1668,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.00488649088873061
test,1668,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0003152289872258851
test,1669,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.011993598176837317
test,1669,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.01279837480954793
test,1669,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.005311991934409482
test,1669,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.003629039689543312
test,1669,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.003453529710512937
test,1669,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0011015224872885643
test,1670,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.01216447847689417
test,1670,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.010127877237851579
test,1670,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.005402620620180376
test,1670,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0028715941249560784
test,1670,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.005115089514066584
test,1670,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0009058869356226851
test,1671,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.009709263479171004
test,1671,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.012442631310555896
test,1671,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.004597901261258419
test,1671,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.002791176087163727
test,1671,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.005711371749107519
test,1671,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0007213723605107303
test,1672,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.010098015841436991
test,1672,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.010819638664897435
test,1672,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.004544787594457728
test,1672,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.002091626725920337
test,1672,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.003470450137797343
test,1672,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0003662414555284932
test,1673,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.012537407195747363
test,1673,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.011624349954114432
test,1673,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.005572743619123244
test,1673,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.003758192116143033
test,1673,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.006016110941164499
test,1673,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.001287435966087963
test,1674,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.010987811982887785
test,1674,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.0128048780487805
test,1674,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.0049660964426382626
test,1674,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.002323787238110775
test,1674,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.003150406504065062
test,1674,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.00045972710741418177
test,1675,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.011714320634390263
test,1675,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.009545085296506883
test,1675,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.005135593790632054
test,1675,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0026169296876360493
test,1675,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0030463038180341684
test,1675,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0007558920408094194
test,1676,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.012281615151323866
test,1676,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.011762299273805787
test,1676,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.005556377126460926
